CustomerID,Recency,Frequency,Monetary,TotalQuantity
16392,270,1,217.89,201
16393,2,13,3040.96,1573
16394,57,5,1555.34,2604
16395,61,5,1482.06,1472
16398,154,2,1705.8,758
16399,19,2,408.02,263
16400,95,1,303.93,172
16401,1,12,4098.32,3882
16402,265,2,293.45,146
16403,312,1,177.5,114
16404,70,1,443.05,157
16405,302,2,167.25,187
16406,19,1,154.35,116
16407,13,10,2079.68,1093
16409,36,5,2022.98,1304
16411,19,2,211.7,131
16412,54,1,135.99,63
16413,57,1,262.2,148
16414,22,2,126.25,27
16415,44,1,200.27,178
16416,27,3,1051.4,672
16418,45,3,631.12,280
16419,113,6,958.71,428
16422,17,51,34684.4,33704
16423,25,1,346.12,230
16424,191,1,133.56,88
16425,302,1,302.7,199
16426,2,10,1863.76,1215
16427,263,2,241.06,156
16429,106,1,284.55,9
16430,57,1,300.85,103
16431,213,3,623.28,442
16432,64,1,287.4,276
16433,28,1,184.26,106
16434,29,7,1511.8,760
16438,6,5,798.35,463
16440,8,5,3640.67,2018
16441,67,2,381.2,173
16442,2,3,609.3,443
16444,46,4,654.67,407
16445,34,1,230.51,111
16446,1,2,168472.5,80997
16447,136,1,255.91,221
16448,198,1,182.99,76
16449,198,2,707.69,367
16450,150,1,311.92,200
16451,88,1,266.97,120
16454,45,2,6.9,3
16455,64,7,1841.18,988
16456,99,5,2158.18,1147
16457,218,1,208.36,140
16458,3,18,3482.7400000000002,2154
16460,28,3,811.23,876
16461,178,1,142.92,48
16462,74,3,136.0,16
16463,21,4,1422.4,1163
16464,20,3,1298.66,952
16466,34,7,1595.96,785
16468,74,1,74.9,31
16469,24,4,625.42,260
16470,52,4,752.77,522
16471,275,1,223.95000000000002,141
16473,165,3,316.11,196
16474,7,7,1810.65,909
16475,88,4,544.3,319
16477,64,7,2494.46,1415
16478,25,3,331.0,224
16479,10,2,300.83,102
16480,76,1,769.29,455
16482,16,1,220.62,346
16483,192,1,139.35,44
16484,174,2,404.3,200
16485,77,1,363.65,235
16488,33,3,498.8,728
16491,47,1,731.5,478
16493,80,4,1351.63,1164
16494,297,1,826.53,675
16495,3,3,648.26,328
16496,9,3,1599.52,1111
16497,50,6,2965.69,1396
16498,161,2,100.97,45
16499,360,2,365.45,127
16500,5,6,400.86,123
16503,107,4,1431.93,569
16504,25,1,465.88,510
16505,32,1,777.6,576
16506,20,2,90.30000000000001,42
16509,297,1,363.7,64
16510,372,1,248.1,92
16511,22,3,918.33,405
16513,5,4,874.59,407
16515,52,5,1624.14,826
16516,30,1,101.69999999999999,58
16517,277,1,162.7,96
16518,61,2,484.32,327
16519,25,2,215.07999999999998,54
16520,186,3,1046.57,558
16523,2,21,9418.470000000001,4265
16525,2,26,13027.45,7397
16526,172,1,290.36,106
16527,81,1,228.06,106
16528,4,1,244.41,171
16529,190,1,455.25,198
16531,22,7,1244.59,915
16532,18,3,6748.8,2016
16533,19,3,1082.81,611
16535,5,1,593.75,356
16536,110,1,548.12,250
16539,3,4,1388.81,477
16542,54,1,119.62,46
16545,165,1,339.3,78
16546,291,2,787.15,549
16549,10,10,4034.9,2294
16550,109,5,2298.97,1540
16551,96,3,922.12,970
16552,243,2,379.73,219
16553,163,12,5719.82,4600
16554,42,3,837.1,402
16555,35,2,285.89,175
16556,67,7,3313.79,1890
16557,24,2,281.85,111
16558,1,20,8338.49,5377
16560,27,2,841.41,500
16561,6,2,511.12,244
16563,54,1,1077.74,486
16565,364,1,173.7,46
16566,15,5,614.66,362
16567,194,2,865.6,996
16569,3,1,124.2,93
16570,15,10,3738.4,2112
16571,27,3,1421.69,1239
16572,127,3,1009.6,532
16573,85,2,663.61,360
16574,71,1,451.44,416
16581,183,1,105.84,134
16582,113,1,313.62,164
16583,374,1,233.45,111
16584,80,2,936.08,646
16586,249,1,463.95,95
16587,232,1,225.15,71
16589,71,3,459.24,368
16591,69,1,213.5,41
16592,4,16,4113.68,2927
16593,51,3,330.03,116
16594,75,1,181.09,64
16595,61,1,360.16,335
16596,16,2,250.15,97
16597,4,1,90.04,184
16598,286,1,145.04999999999998,73
16600,4,6,813.52,1145
16601,41,1,242.7,133
16602,36,1,528.08,336
16603,75,2,482.47,480
16607,18,14,3347.71,2859
16609,15,7,5493.46,2420
16610,219,1,75.66,66
16611,186,1,129.49,47
16612,33,4,1187.66,506
16613,70,1,618.59,293
16614,183,1,506.19,223
16616,15,2,500.42,370
16617,236,1,151.85,91
16618,31,5,2647.59,1363
16619,264,1,226.21,133
16620,4,2,178.96,88
16621,52,4,813.48,302
16623,246,1,129.45,39
16624,81,2,810.5699999999999,488
16625,275,1,333.08,164
16626,1,17,4413.1,2690
16627,79,1,322.8,162
16628,30,5,2188.05,1205
16629,74,2,408.63,489
16633,17,6,2883.1,1138
16634,223,2,217.9,82
16637,32,4,1154.47,927
16638,23,10,1680.72,1255
16639,31,3,1257.51,510
16641,106,1,231.10000000000002,256
16642,5,2,688.33,479
16643,246,1,487.51,269
16644,178,2,833.78,826
16647,170,2,214.06,146
16648,43,1,290.65999999999997,281
16650,72,1,518.42,372
16652,59,7,6773.97,3283
16653,16,2,1212.66,733
16654,141,4,601.27,282
16655,18,6,3789.52,2363
16656,22,15,8625.8,8894
16657,10,4,874.43,1130
16658,368,1,123.24,40
16659,189,1,39.12,72
16660,16,4,1267.6499999999999,571
16665,362,1,135.39999999999998,59
16666,19,1,118.98,233
16667,68,2,567.1800000000001,236
16668,15,6,306.71999999999997,318
16669,24,3,1348.88,881
16670,17,11,4095.9,2556
16671,28,3,1692.27,875
16672,2,20,8134.9400000000005,2832
16674,55,2,304.24,181
16676,34,4,1592.1200000000001,636
16678,3,12,3109.99,2397
16679,366,1,129.75,29
16680,43,1,183.7,94
16681,73,6,1770.34,1407
16682,5,5,1028.0,1040
16684,4,28,66653.56,50255
16685,61,2,324.24,396
16686,47,7,2959.88,1977
16688,1,4,1260.86,804
16689,76,2,422.59999999999997,330
16690,72,2,225.57999999999998,138
16692,256,2,1276.0,152
16693,69,2,477.86,203
16696,135,4,657.9000000000001,146
16697,241,1,112.75,27
16698,227,2,1998.0,840
16700,9,13,5076.55,4024
16701,9,13,5398.3,6393
16705,1,20,14034.99,5476
16706,37,3,531.35,249
16708,46,1,656.63,285
16709,85,5,3029.87,851
16710,19,10,2467.99,1823
16711,3,5,1651.03,833
16712,9,11,3611.31,1730
16713,19,15,6910.78,4271
16714,219,3,1129.06,589
16715,78,1,301.71999999999997,642
16716,267,2,901.2,120
16717,24,6,3843.08,1860
16718,369,1,606.0500000000001,407
16719,15,7,1770.22,1175
16720,26,1,152.95,180
16721,262,1,292.47,172
16722,17,13,4730.81,5001
16723,91,2,576.4,398
16725,302,7,758.27,288
16726,26,5,1358.74,945
16727,364,1,256.32,167
16728,46,4,1048.28,671
16729,38,21,7205.33,5722
16730,52,3,743.11,994
16732,32,1,603.75,317
16734,52,3,646.76,345
16735,79,5,2247.41,1532
16737,53,1,417.59999999999997,288
16738,298,1,3.75,3
16739,177,1,323.0,172
16742,47,1,464.9,1
16743,29,7,2213.13,2035
16744,11,7,1291.91,798
16745,87,17,7180.7,6719
16746,5,18,6680.11,4660
16747,38,2,836.06,583
16748,18,5,1515.9,880
16750,45,5,623.93,214
16751,31,1,1764.72,1031
16752,373,1,207.5,54
16753,58,1,223.92000000000002,189
16754,372,1,2002.4,4280
16755,114,3,1475.43,1058
16756,215,1,239.4,106
16757,319,1,106.83000000000001,81
16758,65,1,369.34000000000003,203
16759,8,3,789.79,609
16761,97,1,316.62,341
16762,20,3,1207.24,480
16763,199,1,611.85,319
16764,4,13,2790.9500000000003,1253
16765,294,1,34.0,4
16766,273,2,1145.6,536
16767,31,11,5575.56,4423
16768,48,3,478.09000000000003,196
16769,260,1,361.54,80
16770,58,5,757.1,456
16771,33,5,2242.61,1487
16773,57,1,171.59,171
16774,68,4,661.52,322
16775,10,11,1691.51,439
16776,60,1,371.54,254
16777,80,2,222.62,62
16778,74,2,245.94,194
16779,2,22,10611.720000000001,5301
16780,100,2,422.24,270
16781,372,1,311.25,113
16782,10,13,2267.9500000000003,705
16784,20,1,107.6,24
16788,123,2,594.39,304
16789,8,1,80.8,32
16790,4,6,1545.6200000000001,898
16791,29,7,1705.78,757
16792,282,2,110.38000000000001,44
16793,57,1,243.84,146
16794,1,10,1196.5,923
16795,365,1,414.88,239
16796,89,1,305.62,186
16800,11,1,1162.65,524
16801,163,4,1594.23,493
16803,65,1,332.3,245
16804,23,3,536.99,246
16805,174,2,460.59,539
16806,103,4,762.16,356
16807,143,3,1121.59,778
16808,99,2,288.42,196
16809,23,5,914.69,652
16810,192,1,309.54,114
16811,5,2,547.07,477
16812,361,1,479.35,81
16813,8,10,1652.18,1501
16814,14,21,6416.7,2697
16816,103,4,417.06,274
16817,3,9,1604.75,822
16818,11,11,3349.57,2164
16820,96,1,497.61,307
16823,227,1,358.38,136
16824,16,2,460.64,236
16825,39,2,775.1800000000001,566
16826,51,1,341.7,158
16828,93,2,128.5,59
16829,157,1,197.22,99
16830,39,1,325.91,264
16832,184,3,199.15,33
16833,1,4,1106.53,440
16834,228,1,413.46,358
16835,128,2,180.85,61
16836,40,2,251.87,165
16837,31,11,3170.98,1563
16838,197,2,588.85,185
16839,9,34,16594.35,8975
16841,37,6,1869.82,2250
16842,101,3,1264.19,693
16843,43,16,10196.57,10159
16846,50,1,214.32,135
16847,43,1,193.44,78
16848,53,1,281.42,182
16849,187,1,124.57,33
16850,334,1,332.41,249
16851,4,3,342.45,271
16852,10,2,144.91000000000003,56
16855,24,2,328.4,164
16856,15,1,35.400000000000006,12
16858,369,1,375.69000000000005,91
16859,145,2,747.81,827
16861,60,2,173.76,140
16863,31,2,502.8,409
16866,141,3,207.73999999999998,60
16869,23,4,817.12,583
16871,22,6,2812.34,1253
16872,77,3,680.02,600
16873,5,6,7123.62,3840
16875,67,5,2095.53,1069
16877,12,6,846.62,458
16878,84,1,13.3,12
16880,31,7,1491.43,746
16881,67,1,432.0,600
16882,67,3,705.12,424
16883,187,2,272.48,103
16884,38,2,429.84000000000003,320
16885,15,3,450.41,178
16887,35,1,192.32999999999998,156
16889,195,3,1578.67,925
16891,2,5,742.43,265
16892,1,5,518.19,236
16893,367,1,145.93,62
16895,65,1,202.27,91
16897,299,2,289.78,73
16898,26,3,501.03,412
16899,8,6,1271.06,520
16900,17,3,887.11,833
16902,116,1,1706.88,629
16903,29,1,363.2,247
16904,4,16,3653.75,1984
16905,5,7,3037.6,1381
16906,82,4,559.59,263
16907,29,5,928.76,286
16909,72,1,379.14,436
16910,4,8,1508.96,884
16912,29,11,2555.58,1025
16913,290,1,113.44,82
16914,36,1,183.76,112
16915,9,6,621.6800000000001,132
16916,24,2,562.41,431
16917,277,1,391.52,232
16918,50,6,1068.82,721
16919,156,11,2592.25,1403
16921,61,1,154.18,154
16923,12,19,7069.08,3344
16924,21,3,829.89,467
16926,371,1,230.25,35
16927,116,3,543.05,993
16928,80,17,2814.7,2092
16929,4,7,1295.39,929
16930,26,3,378.89,339
16931,5,21,4554.87,3134
16932,53,1,150.23000000000002,82
16933,1,2,563.23,288
16934,55,2,931.03,397
16936,26,1,261.9,171
16938,9,4,2711.6800000000003,2533
16940,52,3,3049.88,2169
16942,13,9,1904.99,805
16943,212,3,816.73,145
16945,22,19,4345.5,2725
16947,236,1,406.48,312
16948,139,3,435.02,1614
16949,4,6,1286.27,791
16950,57,3,1178.56,644
16951,135,3,1277.75,1318
16952,109,2,167.61,92
16953,30,1,20.8,10
16954,1,9,2085.08,1054
16955,185,4,518.67,266
16956,18,1,308.74,114
16957,239,2,416.64,172
16959,87,1,117.35000000000001,49
16960,39,3,507.05,304
16961,116,1,234.17,125
16963,187,1,110.55000000000001,35
16965,227,1,201.19,291
16966,8,7,2154.97,1981
16967,189,1,319.02,333
16968,4,2,439.43,326
16969,39,3,650.41,816
16971,38,1,357.21,72
16976,267,1,251.51999999999998,88
16978,78,1,344.33,166
16979,4,6,1852.0,865
16980,255,2,1028.46,739
16982,61,1,384.06,182
16983,13,7,1905.87,1335
16984,88,2,4459.52,2380
16985,17,10,5464.12,1832
16986,30,2,1873.2,1040
16987,3,7,1616.8,401
16988,5,1,126.12,43
16989,7,6,1133.25,1233
16990,219,1,179.0,100
16992,11,5,1614.31,860
16996,30,6,1456.96,544
16997,288,3,702.0,360
16998,150,4,295.0,76
16999,23,2,484.82,294
17001,1,11,3989.57,2164
17002,86,3,1493.73,679
17004,46,2,1312.1399999999999,771
17006,5,4,781.78,272
17007,51,6,889.9300000000001,597
17010,18,1,195.36,118
17011,30,1,270.9,186
17014,8,3,583.4300000000001,243
17015,29,3,1838.6100000000001,1978
17017,3,20,8694.26,6673
17018,41,2,920.1,176
17019,11,4,1258.08,820
17022,31,1,71.0,108
17024,45,3,95.85,69
17025,61,3,357.77,235
17026,185,2,154.82999999999998,97
17027,79,6,877.5600000000001,416
17029,111,2,716.0,400
17030,64,1,146.87,146
17031,12,2,380.35,235
17033,86,3,1030.14,750
17034,16,3,745.52,410
17035,246,2,433.53000000000003,229
17037,88,1,1267.32,656
17038,30,1,112.4,28
17040,138,1,449.73,181
17041,27,3,1071.49,927
17042,3,5,1036.58,990
17043,32,4,1735.18,998
17044,25,1,948.48,504
17045,113,3,339.44,106
17046,157,1,642.02,510
17047,85,3,1100.9,533
17048,118,3,925.35,485
17049,3,9,5655.03,2673
17050,96,6,3185.64,1595
17051,194,1,240.89000000000001,179
17052,28,1,399.09,251
17053,131,1,498.48,122
17054,28,5,1356.33,804
17058,82,3,1179.89,592
17059,30,5,3080.39,1850
17060,266,1,234.24,216
17061,74,11,5232.2300000000005,1526
17062,314,4,533.33,418
17063,21,7,1461.14,770
17064,59,3,855.45,316
17068,12,21,4552.14,2164
17069,28,9,2709.7000000000003,1506
17070,114,1,304.24,131
17071,28,9,2429.03,1197
17073,18,4,1446.09,759
17075,18,4,834.12,292
17076,36,3,841.0799999999999,295
17078,36,2,378.2,788
17079,78,1,118.80000000000001,24
17080,22,2,287.62,166
17081,25,2,288.91,77
17082,33,2,2003.85,1049
17083,109,3,1405.78,772
17084,35,2,2747.9900000000002,1702
17085,123,5,1562.4,785
17086,7,6,2050.08,1859
17088,28,4,1991.01,868
17090,4,7,1974.65,903
17091,3,9,3827.76,1746
17092,50,4,1774.03,1130
17094,322,1,302.0,152
17095,23,3,1324.16,618
17096,15,4,1022.13,339
17097,2,8,954.42,459
17100,18,2,971.74,800
17101,10,4,1621.73,815
17102,262,1,25.5,2
17105,159,2,665.78,693
17107,33,6,10797.48,4826
17109,29,6,881.29,588
17110,165,1,163.29999999999998,50
17111,47,1,231.61,282
17114,6,8,801.12,215
17115,8,3,837.5,372
17117,288,1,116.19999999999999,68
17118,318,1,157.02,154
17119,3,2,606.91,334
17120,233,1,307.46,120
17122,119,1,138.32,80
17123,162,1,345.29999999999995,246
17124,185,1,294.24,129
17125,50,1,230.5,281
17126,152,5,989.45,780
17128,335,1,157.09,76
17131,5,5,2463.17,983
17133,16,7,4892.240000000001,2730
17134,107,2,413.2,98
17135,16,7,1139.73,1224
17138,276,1,380.5,126
17139,16,12,10650.77,5176
17140,247,1,454.12,296
17142,239,1,579.0,81
17144,1,2,984.57,483
17146,106,3,749.78,212
17147,23,4,1714.59,882
17148,52,1,124.88,82
17152,195,3,1689.5,517
17153,24,1,213.78,104
17154,75,1,329.34,490
17155,18,2,251.70000000000002,242
17157,8,2,319.0,172
17158,32,3,1266.97,778
17159,22,3,1538.88,1111
17160,31,6,3518.03,2856
17162,29,10,1715.46,1001
17163,22,2,293.1,66
17164,33,7,2467.35,1501
17165,284,1,158.68,100
17166,39,2,206.34,78
17169,58,2,835.78,526
17171,289,1,224.91,185
17172,79,1,317.76,480
17173,5,8,3766.6,1122
17174,218,1,59.9,41
17175,44,4,1443.69,866
17176,202,1,306.13,170
17179,178,3,711.79,290
17180,56,4,783.97,670
17181,57,2,239.92000000000002,241
17183,8,6,3347.31,1296
17186,47,2,144.0,200
17187,227,1,203.95,144
17188,11,7,2474.23,1328
17189,106,2,383.75,226
17190,59,2,444.74,161
17191,28,7,2093.68,1166
17193,36,7,1699.3000000000002,1254
17194,274,2,262.62,119
17197,30,1,1013.01,191
17198,24,3,692.22,357
17201,54,1,289.78,231
17203,36,6,3560.08,2846
17204,175,4,1564.56,646
17205,54,1,384.08,884
17206,53,1,204.24,76
17211,27,8,2317.2200000000003,1323
17212,253,1,226.85,147
17213,40,7,2781.23,1176
17214,60,6,1059.1200000000001,272
17217,234,1,113.5,24
17218,4,10,1951.97,955
17219,32,1,114.23,89
17220,24,14,3187.55,1897
17221,7,2,334.48,287
17222,65,1,328.65,122
17223,310,2,416.89,110
17226,309,1,393.49,406
17227,19,6,939.32,741
17228,16,8,1906.09,1532
17229,96,2,318.76,185
17230,264,8,3638.41,1651
17231,12,10,3124.72,1724
17232,3,2,417.77,202
17233,35,1,190.88,131
17234,183,1,149.89000000000001,55
17235,25,2,550.06,224
17236,13,6,916.13,474
17237,11,2,314.69,105
17238,3,17,3719.1,1807
17239,313,1,382.5,150
17242,108,2,1135.04,611
17243,1,26,8540.05,3320
17244,53,1,954.9,616
17245,205,1,171.45,75
17247,15,1,280.09000000000003,105
17248,120,1,318.65,213
17250,4,2,381.97,167
17251,363,1,269.83,108
17252,117,2,348.91,192
17253,18,1,178.26,43
17254,5,2,271.19,251
17255,41,2,291.48,227
17256,107,2,240.0,141
17259,148,2,581.23,388
17262,52,5,1253.3600000000001,367
17263,208,1,63.440000000000005,36
17265,139,2,550.01,389
17266,2,3,296.58,153
17267,127,2,317.2,158
17268,108,4,763.64,844
17272,42,4,2148.63,1778
17274,35,1,107.82,77
17277,228,2,1065.3500000000001,430
17278,241,1,246.04,179
17279,58,1,187.82999999999998,48
17282,130,3,1685.46,1866
17284,60,6,1647.48,1362
17286,22,1,151.37,117
17287,26,7,1049.06,556
17288,9,7,1417.63,1201
17289,32,3,931.02,513
17290,4,2,513.01,397
17291,308,1,550.8000000000001,72
17293,8,9,1854.06,1135
17295,29,3,547.0,293
17297,17,1,128.18,65
17298,101,2,498.42,387
17299,12,4,656.61,668
17301,21,1,163.24,137
17302,15,5,1135.63,575
17303,361,1,250.04,144
17306,11,19,8631.31,11491
17309,95,1,82.75,41
17311,78,2,1384.85,1005
17312,139,3,644.3,372
17313,31,1,2328.84,1402
17314,25,8,2527.92,1896
17315,2,38,6281.23,3863
17317,46,3,2600.34,1146
17320,100,3,1200.6200000000001,634
17321,8,2,657.16,364
17323,15,7,906.52,760
17324,18,4,986.48,843
17325,280,1,96.8,60
17329,14,2,523.11,142
17330,23,2,363.9,120
17331,124,1,175.2,16
17333,86,1,494.25,375
17334,302,2,307.02,315
17337,151,4,1981.06,1247
17338,17,8,6493.54,3059
17339,94,2,243.36,152
17340,30,11,12353.29,5967
17341,157,3,682.29,443
17343,355,1,193.64,56
17344,46,1,157.62,65
17345,15,4,519.6899999999999,341
17346,4,15,2622.88,1617
17347,86,1,228.96,216
17348,15,5,1156.6,1398
17349,179,1,98.25,102
17350,8,4,1281.32,770
17351,36,3,587.15,113
17353,129,2,1740.0,1200
17354,51,1,1393.06,1006
17356,312,1,178.22,166
17357,24,2,384.39,152
17358,303,2,360.81,190
17359,11,1,127.86,161
17360,17,3,568.24,328
17361,49,3,488.2,157
17362,239,2,312.23,191
17364,1,11,4462.68,2692
17365,13,8,4767.36,4749
17367,238,1,167.55,149
17368,23,8,1878.87,1377
17370,73,4,446.18,540
17371,17,3,418.4,151
17372,41,8,1337.18,747
17373,40,4,646.92,408
17374,219,2,495.77,85
17375,199,3,400.1,367
17376,71,2,203.2,86
17377,24,20,4058.32,2038
17379,11,1,389.71999999999997,623
17381,9,29,20275.61,25649
17382,65,1,65.4,25
17383,4,1,193.39000000000001,148
17384,19,2,336.4,88
17385,15,1,256.11,197
17386,8,6,2686.42,1902
17387,20,2,746.81,522
17388,78,4,1259.56,1068
17389,1,34,31833.68,7612
17391,164,2,508.8,480
17392,307,2,417.27,277
17394,219,1,203.86999999999998,241
17396,39,8,7330.8,2005
17397,22,2,681.41,250
17398,115,3,653.38,310
17400,126,5,2097.84,1088
17402,5,13,2633.85,701
17403,36,1,263.92,111
17404,4,15,31906.82,32748
17405,1,3,1031.41,726
17406,333,3,2184.42,780
17408,163,1,32.65,3
17409,185,2,771.85,105
17410,16,5,1214.72,616
17411,12,3,778.94,306
17412,3,7,1258.06,738
17414,44,2,778.0,2100
17415,80,1,507.84,114
17416,30,7,6893.42,4302
17418,42,2,463.46000000000004,289
17419,11,12,4226.57,1876
17420,50,3,598.83,265
17422,16,6,1979.37,2253
17423,46,2,698.41,459
17425,19,2,759.17,407
17426,8,6,5037.26,3094
17427,72,1,100.8,34
17428,1,28,17256.85,9474
17429,128,3,524.9200000000001,624
17430,33,2,265.76,190
17431,313,1,403.3,292
17432,18,2,365.76,207
17433,88,1,303.15999999999997,185
17434,2,7,2373.82,1693
17436,2,2,216.29999999999998,90
17438,254,1,388.45000000000005,103
17440,157,3,186.42000000000002,246
17442,37,6,2248.56,1496
17443,220,1,534.24,504
17444,148,3,2940.04,2119
17446,177,2,120.9,198
17447,40,2,541.53,443
17449,2,7,2519.21,1121
17450,8,46,194390.79,69973
17451,1,7,1721.4,1203
17453,18,2,486.71999999999997,219
17454,192,4,517.53,243
17455,204,1,131.7,66
17456,365,1,249.86,222
17457,127,5,1737.7,826
17458,15,1,316.5,170
17459,43,2,657.3,537
17460,94,6,622.4300000000001,236
17461,23,3,735.82,770
17462,60,2,675.69,227
17463,16,5,1875.86,1086
17464,158,1,289.96000000000004,220
17466,10,2,763.28,306
17468,10,2,137.0,116
17469,16,5,1870.97,787
17470,45,5,1125.07,1675
17472,191,3,697.54,455
17475,79,1,194.37,178
17480,78,1,511.82,338
17481,4,4,1255.59,1061
17483,65,3,414.04,191
17486,261,1,396.87,191
17489,59,2,376.64,428
17490,1,7,2092.32,1134
17491,1,10,3558.87,2013
17492,248,1,374.57,155
17495,8,2,497.56,229
17496,359,1,271.05,79
17498,76,1,272.22,394
17499,290,1,622.88,711
17500,17,3,1138.0,17
17501,221,2,288.6,160
17502,9,4,689.1,376
17503,3,2,558.96,486
17504,206,9,2997.0299999999997,1664
17505,162,2,1145.84,556
17506,76,1,302.2,139
17507,262,2,605.58,359
17508,281,1,387.31,289
17509,58,8,6083.64,3512
17510,25,1,308.48,214
17511,3,31,91062.38,64549
17512,29,10,2924.9900000000002,2753
17513,72,1,513.2,254
17514,128,1,208.65,135
17515,31,4,639.02,243
17516,15,5,764.88,414
17517,309,1,153.94,102
17519,17,6,1844.02,1236
17520,54,1,546.81,365
17521,30,3,723.2099999999999,519
17522,2,5,1070.71,1034
17523,11,4,652.74,872
17524,361,1,145.0,90
17525,360,1,422.70000000000005,82
17526,5,4,1195.8999999999999,310
17527,54,4,939.37,488
17528,1,8,3628.5,2138
17530,1,10,2367.12,1514
17531,190,1,296.7,136
17534,54,1,223.36,103
17535,280,1,164.4,136
17536,177,1,76.5,6
17537,30,2,887.67,699
17538,26,1,98.42,134
17540,25,2,578.9,194
17542,270,1,170.75,134
17545,43,3,642.32,337
17548,234,1,103.3,58
17549,24,2,148.86,210
17550,197,3,267.16,86
17551,359,1,290.34,142
17552,60,4,930.41,719
17553,130,1,1487.6,1048
17554,1,5,1952.45,1763
17555,20,2,480.31,348
17556,206,1,157.9,101
17557,14,3,541.46,306
17560,95,4,854.95,635
17561,19,1,165.12,144
17562,14,7,1122.38,817
17564,24,3,454.01,146
17566,8,2,869.77,497
17567,7,8,4331.48,2632
17569,332,1,344.14,159
17571,50,4,1425.67,876
17572,71,4,226.75000000000003,95
17573,29,3,380.6,308
17574,243,1,185.65,77
17576,8,19,3564.83,1967
17578,218,1,143.45999999999998,138
17579,5,3,448.90000000000003,258
17580,253,3,215.72,88
17581,1,25,11025.24,5915
17582,236,1,175.27,123
17584,7,2,1242.3,458
17585,109,4,1116.68,1650
17588,100,3,1240.2,676
17589,60,4,2404.17,1631
17590,2,3,1468.02,822
17591,73,7,2203.67,1000
17593,4,5,3923.86,3089
17594,85,2,993.18,550
17595,12,2,386.69,228
17596,23,7,2806.69,4376
17597,214,1,2044.3700000000001,1176
17600,18,1,161.67000000000002,144
17601,239,1,116.00999999999999,103
17602,2,6,5054.42,4116
17603,78,1,394.72,74
17604,217,2,309.36,169
17608,33,2,191.99,229
17609,41,5,1105.78,719
17611,7,15,3961.12,2550
17612,53,6,2048.45,1808
17613,23,14,4544.55,2490
17614,57,1,386.32,235
17615,130,3,329.6,140
17616,174,3,571.1999999999999,224
17618,6,3,930.28,319
17619,312,1,214.37,124
17620,60,1,81.44,60
17621,21,3,1379.9,514
17623,33,1,527.0500000000001,265
17624,15,2,843.48,554
17625,18,4,2020.4,1180
17628,81,1,75.75,79
17629,6,8,1814.12,1629
17630,170,2,503.59999999999997,158
17631,2,3,528.33,334
17633,31,4,1324.84,644
17634,36,9,2358.59,838
17636,19,1,285.56,182
17637,31,2,547.0600000000001,280
17639,276,1,108.5,49
17640,87,1,621.66,250
17642,120,2,712.29,474
17643,373,1,101.55,71
17644,1,11,2895.64,1793
17646,219,3,1008.39,323
17647,65,1,133.06,30
17648,61,4,1797.5,487
17649,138,1,868.49,399
17650,21,1,166.08,150
17651,12,10,3945.0,3112
17652,25,12,4867.72,2509
17653,37,4,1207.56,1409
17654,277,1,117.55,41
17655,11,7,2638.94,1116
17656,73,5,1674.69,1399
17658,26,2,595.42,616
17659,17,12,2999.46,1525
17660,141,1,178.75,121
17663,26,7,1802.91,797
17664,19,2,604.64,604
17666,4,2,728.16,596
17667,66,5,2055.51,1033
17668,1,2,347.75,93
17669,43,7,3406.7200000000003,1916
17670,228,1,205.7,110
17671,16,4,1572.71,772
17672,50,2,3178.17,1690
17673,2,6,1594.97,1462
17674,74,2,551.04,672
17675,1,31,20374.28,8360
17676,4,6,1371.18,922
17677,2,30,16345.38,9772
17678,264,1,298.11,207
17679,53,2,1992.1100000000001,729
17680,24,1,184.4,96
17682,10,6,2474.33,1367
17684,44,1,239.41,145
17685,17,7,3155.83,1907
17686,7,7,5739.46,2478
17690,30,15,4726.8,1769
17691,358,2,290.40000000000003,134
17692,127,4,740.9399999999999,672
17693,137,1,200.47,231
17694,142,1,283.12,184
17695,132,2,765.34,779
17696,38,8,2285.71,1756
17697,236,1,338.95,93
17698,261,1,154.95,93
17700,17,4,2534.64,1266
17701,253,1,417.95,109
17702,30,4,1824.37,1353
17703,35,3,798.74,590
17704,169,2,885.19,343
17705,3,9,1823.52,963
17706,4,17,10504.49,3899
17707,185,2,152.4,144
17708,188,2,263.33,90
17709,170,1,137.45,17
17711,11,2,385.1,246
17712,45,1,522.91,215
17714,321,1,153.0,92
17715,201,1,326.4,384
17716,23,11,5655.99,3072
17718,232,1,139.35,83
17719,38,15,5396.04,2466
17720,26,4,1195.94,576
17722,96,4,2424.04,1595
17723,127,6,3276.4000000000005,792
17724,71,3,1033.0,300
17725,16,11,3439.08,2162
17727,15,1,1060.25,645
17728,4,3,2876.01,1469
17730,3,13,5298.4800000000005,3576
17731,79,4,1240.11,493
17732,373,1,303.97,93
17733,39,2,692.19,463
17734,54,3,700.63,422
17735,2,19,13110.02,8439
17736,9,3,377.44,238
17737,9,2,168.24,108
17738,19,4,1879.05,1029
17739,12,7,2791.35,861
17742,113,2,355.11,89
17744,4,6,2322.4,3412
17746,240,1,110.25,29
17747,113,1,71.4,12
17749,178,2,674.52,320
17750,5,9,1710.45,3747
17752,359,1,80.64,192
17754,1,5,1664.65,1816
17757,1,30,5593.39,3318
17758,19,8,3408.2000000000003,2054
17759,17,3,819.96,697
17760,22,2,287.59,239
17761,33,1,712.78,398
17763,263,1,15.0,12
17764,51,2,772.55,351
